  9809     SPring-8 14b2 
 Fe-K_Fe-foil_S  12.06.21 07:32 - 12.06.21 07:36
 Fe-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 17.09889 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4522
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.00000  13.20000    -0.000840       0.05      4522
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   282.500   132.700
  13.59884  13.66489     0.051     17492      5946
  13.59800  13.66406     0.051     17493      5951
  13.59716  13.66325     0.051     17483      5952
  13.59632  13.66248     0.051     17483      5954
  13.59548  13.66179     0.051     17487      5959
  13.59464  13.66107     0.051     17476      5961
  13.59380  13.66034     0.051     17472      5964
  13.59296  13.65957     0.051     17467      5964
  13.59212  13.65869     0.051     17473      5968
  13.59128  13.65776     0.051     17466      5968
  13.59044  13.65685     0.051     17464      5968
  13.58960  13.65593     0.051     17476      5976
  13.58876  13.65502     0.051     17462      5975
  13.58792  13.65419     0.051     17464      5981
  13.58708  13.65338     0.051     17464      5987
  13.58624  13.65260     0.051     17460      5987
  13.58540  13.65189     0.051     17460      5990
  13.58456  13.65118     0.051     17452      5987
  13.58372  13.65044     0.051     17456      5994
  13.58288  13.64967     0.051     17445      5998
  13.58204  13.64881     0.051     17444      5996
  13.58120  13.64787     0.051     17455      6000
  13.58036  13.64695     0.051     17430      6001
  13.57952  13.64603     0.051     17445      6009
  13.57868  13.64513     0.051     17427      6004
  13.57784  13.64429     0.051     17441      6014
  13.57700  13.64347     0.051     17424      6010
  13.57616  13.64269     0.051     17427      6015
  13.57532  13.64198     0.051     17437      6020
  13.57448  13.64128     0.051     17411      6018
  13.57364  13.64055     0.051     17430      6026
  13.57280  13.63980     0.051     17409      6022
  13.57196  13.63895     0.051     17420      6030
  13.57112  13.63801     0.051     17402      6024
  13.57028  13.63710     0.051     17413      6032
  13.56944  13.63619     0.051     17412      6033
  13.56860  13.63528     0.051     17401      6035
  13.56776  13.63442     0.051     17409      6043
  13.56692  13.63360     0.051     17397      6038
  13.56608  13.63282     0.051     17414      6049
  13.56524  13.63211     0.051     17398      6048
  13.56440  13.63141     0.051     17400      6053
  13.56356  13.63068     0.051     17401      6056
  13.56272  13.62993     0.051     17390      6054
  13.56188  13.62911     0.051     17401      6060
  13.56104  13.62818     0.051     17398      6067
  13.56020  13.62726     0.051     17391      6065
  13.55936  13.62634     0.051     17387      6067
  13.55852  13.62542     0.051     17384      6069
  13.55768  13.62455     0.051     17391      6073
  13.55684  13.62373     0.051     17383      6074
  13.55600  13.62293     0.051     17397      6083
  13.55516  13.62219     0.051     17381      6083
  13.55432  13.62149     0.051     17378      6086
  13.55348  13.62076     0.051     17391      6091
  13.55264  13.62001     0.051     17373      6091
  13.55180  13.61920     0.051     17383      6099
  13.55096  13.61828     0.051     17379      6096
  13.55012  13.61736     0.051     17386      6103
  13.54928  13.61645     0.051     17365      6099
  13.54844  13.61553     0.051     17380      6111
  13.54760  13.61466     0.051     17377      6108
  13.54676  13.61384     0.051     17375      6112
  13.54592  13.61303     0.051     17379      6117
  13.54508  13.61230     0.051     17366      6117
  13.54424  13.61161     0.051     17381      6127
  13.54340  13.61089     0.051     17361      6121
  13.54256  13.61014     0.051     17370      6126
  13.54172  13.60935     0.051     17377      6133
  13.54088  13.60844     0.051     17368      6133
  13.54004  13.60751     0.051     17367      6137
  13.53920  13.60660     0.051     17364      6139
  13.53836  13.60568     0.051     17369      6141
  13.53752  13.60481     0.051     17356      6142
  13.53668  13.60398     0.051     17356      6144
  13.53584  13.60317     0.051     17368      6147
  13.53500  13.60241     0.051     17347      6150
  13.53416  13.60172     0.051     17359      6157
  13.53332  13.60100     0.051     17351      6161
  13.53248  13.60026     0.051     17351      6162
  13.53164  13.59948     0.051     17343      6161
  13.53080  13.59859     0.051     17348      6169
  13.52996  13.59765     0.051     17347      6172
  13.52912  13.59674     0.051     17340      6169
  13.52828  13.59581     0.051     17340      6176
  13.52744  13.59491     0.051     17330      6175
  13.52660  13.59407     0.051     17339      6179
  13.52576  13.59325     0.051     17331      6180
  13.52492  13.59249     0.051     17330      6185
  13.52408  13.59179     0.051     17332      6185
  13.52324  13.59108     0.051     17313      6185
  13.52240  13.59034     0.051     17330      6195
  13.52156  13.58958     0.051     17316      6191
  13.52072  13.58869     0.051     17317      6197
  13.51988  13.58776     0.051     17315      6196
  13.51904  13.58685     0.051     17307      6201
  13.51820  13.58593     0.051     17309      6204
  13.51736  13.58503     0.051     17305      6204
  13.51652  13.58420     0.051     17306      6211
  13.51568  13.58338     0.051     17303      6210
  13.51484  13.58261     0.051     17300      6215
  13.51400  13.58191     0.051     17302      6216
  13.51316  13.58120     0.051     17304      6222
  13.51232  13.58047     0.051     17292      6223
  13.51148  13.57971     0.051     17289      6223
  13.51064  13.57885     0.051     17298      6229
  13.50980  13.57791     0.051     17287      6230
  13.50896  13.57700     0.051     17292      6230
  13.50812  13.57608     0.051     17288      6238
  13.50728  13.57518     0.051     17290      6241
  13.50644  13.57433     0.051     17281      6239
  13.50560  13.57351     0.051     17287      6247
  13.50476  13.57273     0.051     17297      6253
  13.50392  13.57202     0.051     17282      6250
  13.50308  13.57132     0.051     17287      6256
  13.50224  13.57058     0.051     17288      6256
  13.50140  13.56982     0.051     17288      6260
  13.50056  13.56898     0.051     17281      6262
  13.49972  13.56804     0.051     17277      6261
  13.49888  13.56712     0.051     17286      6274
  13.49804  13.56620     0.051     17277      6270
  13.49720  13.56528     0.051     17280      6272
  13.49636  13.56442     0.051     17276      6277
  13.49552  13.56360     0.051     17275      6281
  13.49468  13.56282     0.051     17271      6280
  13.49384  13.56210     0.051     17271      6283
  13.49300  13.56140     0.051     17277      6289
  13.49216  13.56067     0.051     17259      6289
  13.49132  13.55992     0.051     17264      6289
  13.49048  13.55909     0.051     17271      6297
  13.48964  13.55817     0.051     17262      6294
  13.48880  13.55725     0.051     17260      6301
  13.48796  13.55633     0.051     17257      6300
  13.48712  13.55541     0.051     17265      6309
  13.48628  13.55456     0.051     17254      6307
  13.48544  13.55373     0.051     17258      6313
  13.48460  13.55293     0.051     17269      6319
  13.48376  13.55221     0.051     17262      6321
  13.48292  13.55151     0.051     17257      6324
  13.48208  13.55079     0.051     17257      6327
  13.48124  13.55005     0.051     17267      6331
  13.48040  13.54924     0.051     17254      6334
  13.47956  13.54832     0.051     17255      6336
  13.47872  13.54739     0.051     17264      6341
  13.47788  13.54649     0.051     17258      6343
  13.47704  13.54557     0.051     17262      6346
  13.47620  13.54469     0.051     17255      6349
  13.47536  13.54386     0.051     17255      6352
  13.47452  13.54306     0.051     17246      6349
  13.47368  13.54232     0.051     17260      6360
  13.47284  13.54162     0.051     17245      6356
  13.47200  13.54089     0.051     17252      6365
  13.47116  13.54015     0.051     17249      6365
  13.47032  13.53935     0.051     17238      6366
  13.46948  13.53844     0.051     17246      6377
  13.46864  13.53750     0.051     17240      6374
  13.46780  13.53660     0.051     17253      6379
  13.46696  13.53567     0.051     17246      6383
  13.46612  13.53479     0.051     17237      6382
  13.46528  13.53397     0.051     17238      6388
  13.46444  13.53316     0.051     17231      6391
  13.46360  13.53241     0.051     17237      6393
  13.46276  13.53171     0.051     17225      6389
  13.46192  13.53100     0.051     17235      6401
  13.46108  13.53026     0.051     17228      6398
  13.46024  13.52948     0.051     17233      6403
  13.45940  13.52858     0.051     17233      6407
  13.45856  13.52765     0.051     17226      6409
  13.45772  13.52675     0.051     17231      6415
  13.45688  13.52582     0.051     17225      6413
  13.45604  13.52493     0.051     17227      6421
  13.45520  13.52410     0.051     17228      6423
  13.45436  13.52328     0.051     17220      6425
  13.45352  13.52252     0.051     17232      6429
  13.45268  13.52183     0.051     17215      6429
  13.45184  13.52112     0.051     17226      6436
  13.45100  13.52039     0.051     17216      6436
  13.45016  13.51962     0.051     17219      6440
  13.44932  13.51875     0.051     17212      6441
  13.44848  13.51781     0.051     17209      6441
  13.44764  13.51691     0.051     17212      6446
  13.44680  13.51599     0.051     17198      6449
  13.44596  13.51508     0.051     17215      6456
  13.44512  13.51424     0.051     17197      6453
  13.44428  13.51342     0.051     17212      6463
  13.44344  13.51264     0.051     17198      6459
  13.44260  13.51193     0.051     17197      6462
  13.44176  13.51123     0.051     17201      6469
  13.44092  13.51049     0.051     17181      6464
  13.44008  13.50972     0.051     17203      6478
  13.43924  13.50887     0.051     17178      6469
  13.43840  13.50794     0.051     17190      6477
  13.43756  13.50703     0.051     17183      6478
  13.43672  13.50611     0.051     17187      6483
  13.43588  13.50520     0.051     17180      6485
  13.43504  13.50435     0.051     17179      6484
  13.43420  13.50353     0.051     17180      6491
  13.43336  13.50275     0.051     17171      6491
  13.43252  13.50204     0.051     17169      6496
  13.43168  13.50134     0.051     17174      6496
  13.43084  13.50060     0.051     17169      6501
  13.43000  13.49986     0.051     17165      6503
  13.42916  13.49902     0.051     17154      6498
  13.42832  13.49809     0.051     17166      6512
  13.42748  13.49717     0.051     17151      6506
  13.42664  13.49626     0.051     17162      6517
  13.42580  13.49534     0.051     17157      6516
  13.42496  13.49449     0.051     17155      6520
  13.42412  13.49367     0.051     17159      6526
  13.42328  13.49288     0.051     17146      6522
  13.42244  13.49216     0.051     17158      6532
  13.42160  13.49146     0.051     17152      6531
  13.42076  13.49074     0.051     17153      6538
  13.41992  13.48998     0.051     17156      6538
  13.41908  13.48917     0.051     17154      6543
  13.41824  13.48825     0.051     17150      6544
  13.41740  13.48732     0.051     17144      6550
  13.41656  13.48641     0.051     17154      6553
  13.41572  13.48548     0.051     17145      6553
  13.41488  13.48460     0.051     17161      6556
  13.41404  13.48378     0.051     17149      6558
  13.41320  13.48297     0.051     17146      6562
  13.41236  13.48223     0.051     17144      6569
  13.41152  13.48154     0.051     17143      6570
  13.41068  13.48081     0.051     17151      6575
  13.40984  13.48007     0.051     17137      6580
  13.40900  13.47926     0.051     17140      6581
  13.40816  13.47834     0.051     17149      6586
  13.40732  13.47742     0.051     17136      6585
  13.40648  13.47651     0.051     17138      6585
  13.40564  13.47558     0.051     17131      6590
